Service,Date,Users
SARA - Preparedness Tracker,1/1/2022,150.00
Saving Lives Together,1/1/2022,36.00
Taxonomy Service,1/1/2022,57.00
UNDAC 25 years Ready to Go,1/1/2022,60.00
UNOCHA Syria Hub,1/1/2022,282.00
World Humanitarian Data and Trends 2018,1/1/2022,20.00
unocha.org,1/1/2022,"82,353.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",1/1/2022,"6,011.00"
World Humanitarian Day (last),1/1/2022,577.00
Digital Situation Report,1/1/2022,"31,045.00"
EHA Connect,1/1/2022,
Donation Sites - Raisely - crisisrelief.un.org,1/1/2022,"5,632.00"
ReliefWeb Labs,1/1/2022,334.00
ReliefWeb API Documentation,1/1/2022,147.00
HumFin Data Hub,1/1/2022,"1,144.00"
Impossible Choices microsite - WHD 2016,1/1/2022,
Donation Sites - UN Foundation,1/1/2022,416.00
CBPF Grant Management System Blog,1/1/2022,56.00
CBPF Grants Management System,1/1/2022,"4,639.00"
FTS Archive,1/1/2022,228.00
Monitor Humanitario,1/1/2022,399.00
OCHA Colombia Wiki,1/1/2022,"14,677.00"
SIDI Legacy,1/1/2022,5.00
"Disaster Response in Asia and the Pacific
",1/1/2022,350.00
Confluence Wiki - IM Toolbox and rest of wikis,1/1/2022,13.00
CERF Data API Documentation,1/1/2022,9.00
OCHAHub,1/1/2022,
Deliver Aid Better,1/1/2022,410.00
OCHA Year in Review 2014,1/1/2022,6.00
OCHA Year in Review 2015,1/1/2022,8.00
OCHA Year in Review 2016,1/1/2022,11.00
UNOCHA Occupied Palestinian Territories (oPt),1/1/2022,"10,883.00"
oPt Access Coordination,1/1/2022,"1,096.00"
oPt Humanitarian Atlas,1/1/2022,141.00
West Bank Emergency Management System,1/1/2022,9.00
5W Plus,1/1/2022,73.00
IDPs Gaza 2015,1/1/2022,9.00
Vulnerability Profile of Palestinian Communities in Area C,1/1/2022,26.00
COVID-19 Response in Somalia,1/1/2022,110.00
OCHA Somalia Information Hub,1/1/2022,236.00
ROAP COVID-19 Data Portal,1/1/2022,"1,081.00"
ROLAC COVID-19 Data Portal,1/1/2022,6.00
WCA Weekly Humanitarian Snapshot,1/1/2022,281.00
GECEAO,1/1/2022,27.00
OCHA ROWCA DataHub Web,1/1/2022,
Yemen Humanitarian Exposure,1/1/2022,16.00
DEEP - Landing Page,1/1/2022,
HDX Tools,1/1/2022,
OCHA Learning Management System,1/1/2022,
OCT: Donors' Contributions Dashboard,1/1/2022,9.00
Global IM Cell - COVID,1/1/2022,216.00
OCHA 3W,1/1/2022,421.00
PSEA IASC,1/1/2022,"6,126.00"
Common Operational Datasets,1/1/2022,234.00
GHO 2022,1/1/2022,165.00
OCHA Brand Portal,1/1/2022,"1,457.00"
UNDAC Resource Center,1/1/2022,32.00
CBPF Data Hub,1/1/2022,667.00
CERF Data Hub,1/1/2022,106.00
Pooled Funds Data Hub,1/1/2022,626.00
Inside Yemen Microsite,1/1/2022,120.00
JIAF,1/1/2022,317.00
RC/HC Handbook,1/1/2022,12.00
Humanitarian Access Microsite,1/1/2022,31.00
Anticipatory Action Toolkit,1/1/2022,189.00
About WHD,1/1/2022,12.00
Pooled Funds Impact Stories,1/1/2022,36.00
Nigeria HPC,1/1/2022,6.00
CBPF Public Portal,2/1/2022,"3,715.00"
Centre for Humanitarian Data,2/1/2022,"3,154.00"
CERF,2/1/2022,"8,063.00"
CERF Grant Management System,2/1/2022,94.00
DEEP - App,2/1/2022,323.00
Environmental Emergencies Center,2/1/2022,
HDX,2/1/2022,"83,043.00"
HPC: FTS,2/1/2022,"17,622.00"
HPC: Humanitarian Insights,2/1/2022,"6,189.00"
HPC: Indicator Registry,2/1/2022,"1,067.00"
HPC: Projects,2/1/2022,"6,367.00"
HPC: Response Planning & Monitoring,2/1/2022,427.00
HPC: Assessment Registry & KMP,2/1/2022,"3,730.00"
Humanitarian Atlas,2/1/2022,549.00
Humanitarian ID,2/1/2022,"13,642.00"
Humanitarian Programme Cycle Yemen,2/1/2022,225.00
HumanitarianResponse.info,2/1/2022,"121,004.00"
HXL,2/1/2022,322.00
IASC Gender with Age Marker (GAM),2/1/2022,"2,064.00"
IASC Inter-Agency Standing Committee,2/1/2022,"25,013.00"
INSARAG,2/1/2022,"2,817.00"
KoBoToolbox - OCHA Instance,2/1/2022,"51,764.00"
Kobo Forms - OCHA Tenant,2/1/2022,"766,680.00"
OCHA Contribution Tracking (OCT),2/1/2022,163.00
OCHA Donor Support Group,2/1/2022,101.00
OCHA Exposure,2/1/2022,"2,671.00"
Protection of Civilians Aide-Memoire,2/1/2022,115.00
Redhum,2/1/2022,"5,267.00"
ReliefWeb,2/1/2022,"1,964,918.00"
ReliefWeb Mobile,2/1/2022,"59,163.00"
SARA - Preparedness Tracker,2/1/2022,266.00
Saving Lives Together,2/1/2022,43.00
Taxonomy Service,2/1/2022,65.00
UNDAC 25 years Ready to Go,2/1/2022,61.00
UNOCHA Syria Hub,2/1/2022,208.00
World Humanitarian Data and Trends 2018,2/1/2022,29.00
unocha.org,2/1/2022,"92,187.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",2/1/2022,"8,412.00"
World Humanitarian Day (last),2/1/2022,232.00
Digital Situation Report,2/1/2022,"28,339.00"
EHA Connect,2/1/2022,
Donation Sites - Raisely - crisisrelief.un.org,2/1/2022,"93,246.00"
ReliefWeb Labs,2/1/2022,339.00
ReliefWeb API Documentation,2/1/2022,149.00
HumFin Data Hub,2/1/2022,"1,837.00"
Impossible Choices microsite - WHD 2016,2/1/2022,
Donation Sites - UN Foundation,2/1/2022,"3,882.00"
CBPF Grant Management System Blog,2/1/2022,20.00
CBPF Grants Management System,2/1/2022,"4,142.00"
FTS Archive,2/1/2022,234.00
Monitor Humanitario,2/1/2022,451.00
OCHA Colombia Wiki,2/1/2022,"31,668.00"
SIDI Legacy,2/1/2022,5.00
"Disaster Response in Asia and the Pacific
",2/1/2022,303.00
Confluence Wiki - IM Toolbox and rest of wikis,2/1/2022,12.00
CERF Data API Documentation,2/1/2022,8.00
OCHAHub,2/1/2022,
Deliver Aid Better,2/1/2022,397.00
OCHA Year in Review 2014,2/1/2022,2.00
OCHA Year in Review 2015,2/1/2022,6.00
OCHA Year in Review 2016,2/1/2022,8.00
UNOCHA Occupied Palestinian Territories (oPt),2/1/2022,"9,741.00"
oPt Access Coordination,2/1/2022,"1,211.00"
oPt Humanitarian Atlas,2/1/2022,171.00
West Bank Emergency Management System,2/1/2022,6.00
5W Plus,2/1/2022,6.00
IDPs Gaza 2015,2/1/2022,8.00
Vulnerability Profile of Palestinian Communities in Area C,2/1/2022,34.00
COVID-19 Response in Somalia,2/1/2022,107.00
OCHA Somalia Information Hub,2/1/2022,227.00
ROAP COVID-19 Data Portal,2/1/2022,478.00
ROLAC COVID-19 Data Portal,2/1/2022,13.00
WCA Weekly Humanitarian Snapshot,2/1/2022,174.00
GECEAO,2/1/2022,33.00
OCHA ROWCA DataHub Web,2/1/2022,
Yemen Humanitarian Exposure,2/1/2022,10.00
DEEP - Landing Page,2/1/2022,
HDX Tools,2/1/2022,
OCHA Learning Management System,2/1/2022,
OCT: Donors' Contributions Dashboard,2/1/2022,14.00
Global IM Cell - COVID,2/1/2022,298.00
OCHA 3W,2/1/2022,650.00
PSEA IASC,2/1/2022,"6,084.00"
Common Operational Datasets,2/1/2022,280.00
GHO 2022,2/1/2022,108.00
OCHA Brand Portal,2/1/2022,"1,578.00"
UNDAC Resource Center,2/1/2022,87.00
CBPF Data Hub,2/1/2022,"1,178.00"
CERF Data Hub,2/1/2022,133.00
Pooled Funds Data Hub,2/1/2022,841.00
Inside Yemen Microsite,2/1/2022,45.00
JIAF,2/1/2022,424.00
RC/HC Handbook,2/1/2022,30.00
Humanitarian Access Microsite,2/1/2022,41.00
Anticipatory Action Toolkit,2/1/2022,248.00
About WHD,2/1/2022,356.00
Pooled Funds Impact Stories,2/1/2022,36.00
Nigeria HPC,2/1/2022,95.00
CBPF Public Portal,3/1/2022,"4,156.00"
Centre for Humanitarian Data,3/1/2022,"3,332.00"
CERF,3/1/2022,"10,139.00"
CERF Grant Management System,3/1/2022,53.00
DEEP - App,3/1/2022,578.00
Environmental Emergencies Center,3/1/2022,
HDX,3/1/2022,"83,043.00"
HPC: FTS,3/1/2022,"20,386.00"
HPC: Humanitarian Insights,3/1/2022,"7,661.00"
HPC: Indicator Registry,3/1/2022,"1,193.00"
HPC: Projects,3/1/2022,"8,040.00"
HPC: Response Planning & Monitoring,3/1/2022,500.00
HPC: Assessment Registry & KMP,3/1/2022,"4,316.00"
Humanitarian Atlas,3/1/2022,733.00
Humanitarian ID,3/1/2022,"21,279.00"
Humanitarian Programme Cycle Yemen,3/1/2022,207.00
HumanitarianResponse.info,3/1/2022,"152,984.00"
HXL,3/1/2022,"1,666.00"
IASC Gender with Age Marker (GAM),3/1/2022,"2,432.00"
IASC Inter-Agency Standing Committee,3/1/2022,"31,068.00"
INSARAG,3/1/2022,"3,260.00"
KoBoToolbox - OCHA Instance,3/1/2022,"51,764.00"
Kobo Forms - OCHA Tenant,3/1/2022,"793,127.00"
OCHA Contribution Tracking (OCT),3/1/2022,344.00
OCHA Donor Support Group,3/1/2022,121.00
OCHA Exposure,3/1/2022,"3,003.00"
Protection of Civilians Aide-Memoire,3/1/2022,68.00
ReliefWeb,3/1/2022,"2,490,603.00"
ReliefWeb Mobile,3/1/2022,"69,106.00"
SARA - Preparedness Tracker,3/1/2022,292.00
Saving Lives Together,3/1/2022,112.00
Taxonomy Service,3/1/2022,86.00
UNDAC 25 years Ready to Go,3/1/2022,72.00
UNOCHA Syria Hub,3/1/2022,308.00
World Humanitarian Data and Trends 2018,3/1/2022,26.00
unocha.org,3/1/2022,"116,020.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",3/1/2022,"10,785.00"
World Humanitarian Day (last),3/1/2022,449.00
Digital Situation Report,3/1/2022,"27,367.00"
EHA Connect,3/1/2022,
Donation Sites - Raisely - crisisrelief.un.org,3/1/2022,"218,716.00"
ReliefWeb Labs,3/1/2022,410.00
ReliefWeb API Documentation,3/1/2022,179.00
HumFin Data Hub,3/1/2022,"1,428.00"
Impossible Choices microsite - WHD 2016,3/1/2022,
Donation Sites - UN Foundation,3/1/2022,"3,016.00"
CBPF Grant Management System Blog,3/1/2022,
CBPF Grants Management System,3/1/2022,"4,684.00"
FTS Archive,3/1/2022,279.00
Monitor Humanitario,3/1/2022,563.00
OCHA Colombia Wiki,3/1/2022,"37,884.00"
SIDI Legacy,3/1/2022,6.00
"Disaster Response in Asia and the Pacific
",3/1/2022,343.00
Confluence Wiki - IM Toolbox and rest of wikis,3/1/2022,9.00
CERF Data API Documentation,3/1/2022,10.00
OCHAHub,3/1/2022,
Deliver Aid Better,3/1/2022,366.00
OCHA Year in Review 2014,3/1/2022,8.00
OCHA Year in Review 2015,3/1/2022,6.00
OCHA Year in Review 2016,3/1/2022,19.00
UNOCHA Occupied Palestinian Territories (oPt),3/1/2022,"11,906.00"
oPt Access Coordination,3/1/2022,"1,455.00"
oPt Humanitarian Atlas,3/1/2022,163.00
West Bank Emergency Management System,3/1/2022,7.00
5W Plus,3/1/2022,0.00
IDPs Gaza 2015,3/1/2022,1.00
Vulnerability Profile of Palestinian Communities in Area C,3/1/2022,6.00
COVID-19 Response in Somalia,3/1/2022,281.00
OCHA Somalia Information Hub,3/1/2022,169.00
ROAP COVID-19 Data Portal,3/1/2022,"1,134.00"
ROLAC COVID-19 Data Portal,3/1/2022,13.00
WCA Weekly Humanitarian Snapshot,3/1/2022,179.00
GECEAO,3/1/2022,27.00
OCHA ROWCA DataHub Web,3/1/2022,0.00
Yemen Humanitarian Exposure,3/1/2022,12.00
DEEP - Landing Page,3/1/2022,
HDX Tools,3/1/2022,
OCHA Learning Management System,3/1/2022,
OCT: Donors' Contributions Dashboard,3/1/2022,21.00
Global IM Cell - COVID,3/1/2022,216.00
OCHA 3W,3/1/2022,403.00
PSEA IASC,3/1/2022,"6,695.00"
Common Operational Datasets,3/1/2022,314.00
GHO 2022,3/1/2022,111.00
OCHA Brand Portal,3/1/2022,"2,100.00"
UNDAC Resource Center,3/1/2022,49.00
CBPF Data Hub,3/1/2022,908.00
CERF Data Hub,3/1/2022,137.00
Pooled Funds Data Hub,3/1/2022,709.00
Inside Yemen Microsite,3/1/2022,91.00
JIAF,3/1/2022,424.00
RC/HC Handbook,3/1/2022,43.00
Humanitarian Access Microsite,3/1/2022,49.00
Anticipatory Action Toolkit,3/1/2022,278.00
About WHD,3/1/2022,813.00
Pooled Funds Impact Stories,3/1/2022,21.00
Nigeria HPC,3/1/2022,22.00
UNOCHA Wellbeing,3/1/2022,10.00
CBPF Public Portal,4/1/2022,"3,728.00"
Centre for Humanitarian Data,4/1/2022,"2,688.00"
CERF,4/1/2022,"7,113.00"
CERF Grant Management System,4/1/2022,52.00
DEEP - App,4/1/2022,696.00
Environmental Emergencies Center,4/1/2022,
HDX,4/1/2022,"83,043.00"
HPC: FTS,4/1/2022,"15,066.00"
HPC: Humanitarian Insights,4/1/2022,"4,606.00"
HPC: Indicator Registry,4/1/2022,963.00
HPC: Projects,4/1/2022,"5,571.00"
HPC: Response Planning & Monitoring,4/1/2022,727.00
HPC: Assessment Registry & KMP,4/1/2022,"3,482.00"
Humanitarian Atlas,4/1/2022,"1,190.00"
Humanitarian ID,4/1/2022,"18,504.00"
Humanitarian Programme Cycle Yemen,4/1/2022,113.00
HumanitarianResponse.info,4/1/2022,"121,840.00"
HXL,4/1/2022,381.00
IASC Gender with Age Marker (GAM),4/1/2022,"1,944.00"
IASC Inter-Agency Standing Committee,4/1/2022,"22,551.00"
INSARAG,4/1/2022,"3,498.00"
KoBoToolbox - OCHA Instance,4/1/2022,"51,764.00"
Kobo Forms - OCHA Tenant,4/1/2022,"793,985.00"
OCHA Contribution Tracking (OCT),4/1/2022,182.00
OCHA Donor Support Group,4/1/2022,102.00
OCHA Exposure,4/1/2022,"3,000.00"
Protection of Civilians Aide-Memoire,4/1/2022,0.00
ReliefWeb,4/1/2022,"1,960,151.00"
ReliefWeb Mobile,4/1/2022,"60,159.00"
SARA - Preparedness Tracker,4/1/2022,225.00
Saving Lives Together,4/1/2022,63.00
Taxonomy Service,4/1/2022,711.00
UNDAC 25 years Ready to Go,4/1/2022,750.00
UNOCHA Syria Hub,4/1/2022,941.00
World Humanitarian Data and Trends 2018,4/1/2022,18.00
unocha.org,4/1/2022,"80,894.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",4/1/2022,"14,969.00"
World Humanitarian Day (last),4/1/2022,80.00
Digital Situation Report,4/1/2022,"19,509.00"
EHA Connect,4/1/2022,
Donation Sites - Raisely - crisisrelief.un.org,4/1/2022,"166,302.00"
ReliefWeb Labs,4/1/2022,314.00
ReliefWeb API Documentation,4/1/2022,167.00
HumFin Data Hub,4/1/2022,"1,177.00"
Impossible Choices microsite - WHD 2016,4/1/2022,
Donation Sites - UN Foundation,4/1/2022,419.00
CBPF Grant Management System Blog,4/1/2022,
CBPF Grants Management System,4/1/2022,"4,422.00"
FTS Archive,4/1/2022,294.00
Monitor Humanitario,4/1/2022,524.00
OCHA Colombia Wiki,4/1/2022,"25,450.00"
SIDI Legacy,4/1/2022,1.00
"Disaster Response in Asia and the Pacific
",4/1/2022,316.00
Confluence Wiki - IM Toolbox and rest of wikis,4/1/2022,1.00
CERF Data API Documentation,4/1/2022,11.00
OCHAHub,4/1/2022,
Deliver Aid Better,4/1/2022,330.00
OCHA Year in Review 2014,4/1/2022,1.00
OCHA Year in Review 2015,4/1/2022,5.00
OCHA Year in Review 2016,4/1/2022,5.00
UNOCHA Occupied Palestinian Territories (oPt),4/1/2022,"11,575.00"
oPt Access Coordination,4/1/2022,"1,946.00"
oPt Humanitarian Atlas,4/1/2022,157.00
West Bank Emergency Management System,4/1/2022,11.00
5W Plus,4/1/2022,0.00
IDPs Gaza 2015,4/1/2022,0.00
Vulnerability Profile of Palestinian Communities in Area C,4/1/2022,1.00
COVID-19 Response in Somalia,4/1/2022,66.00
OCHA Somalia Information Hub,4/1/2022,77.00
ROAP COVID-19 Data Portal,4/1/2022,354.00
ROLAC COVID-19 Data Portal,4/1/2022,9.00
WCA Weekly Humanitarian Snapshot,4/1/2022,806.00
GECEAO,4/1/2022,33.00
OCHA ROWCA DataHub Web,4/1/2022,0.00
Yemen Humanitarian Exposure,4/1/2022,10.00
DEEP - Landing Page,4/1/2022,667.00
HDX Tools,4/1/2022,
OCHA Learning Management System,4/1/2022,
OCT: Donors' Contributions Dashboard,4/1/2022,11.00
Global IM Cell - COVID,4/1/2022,517.00
OCHA 3W,4/1/2022,597.00
PSEA IASC,4/1/2022,"6,958.00"
Common Operational Datasets,4/1/2022,233.00
GHO 2022,4/1/2022,110.00
OCHA Brand Portal,4/1/2022,"1,755.00"
UNDAC Resource Center,4/1/2022,103.00
CBPF Data Hub,4/1/2022,786.00
CERF Data Hub,4/1/2022,106.00
Pooled Funds Data Hub,4/1/2022,540.00
Inside Yemen Microsite,4/1/2022,76.00
JIAF,4/1/2022,639.00
RC/HC Handbook,4/1/2022,51.00
Humanitarian Access Microsite,4/1/2022,34.00
Anticipatory Action Toolkit,4/1/2022,221.00
About WHD,4/1/2022,528.00
Pooled Funds Impact Stories,4/1/2022,25.00
Nigeria HPC,4/1/2022,14.00
UNOCHA Wellbeing,4/1/2022,7.00
DEEP - App,5/1/2022,715.00
HPC: FTS,5/1/2022,"12,286.00"
HPC: Humanitarian Insights,5/1/2022,"4,062.00"
HPC: Indicator Registry,5/1/2022,794.00
HPC: Projects,5/1/2022,"2,047.00"
HPC: Response Planning & Monitoring,5/1/2022,311.00
HPC: Assessment Registry & KMP,5/1/2022,"83,043.00"
KoBoToolbox - OCHA Instance,5/1/2022,"1,081,303.00"
FTS Archive,5/1/2022,255.00
DEEP - Landing Page,5/1/2022,660.00
Global IM Cell - COVID,5/1/2022,784.00
JIAF,5/1/2022,257.00
INSARAG,5/1/2022,"4,038.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",5/1/2022,"24,209.00"
Environmental Emergencies Center,5/1/2022,
EHA Connect,5/1/2022,
IASC Inter-Agency Standing Committee,5/1/2022,"18,999.00"
RC/HC Handbook,5/1/2022,66.00
PSEA IASC,5/1/2022,"7,192.00"
IASC Gender with Age Marker (GAM),5/1/2022,"2,107.00"
Deliver Aid Better,5/1/2022,470.00
GHO 2022,5/1/2022,"6,529.00"
UNOCHA Wellbeing,5/1/2022,2.00
OCHA Learning Management System,5/1/2022,
Monitor Humanitario,5/1/2022,393.00
OCHA Colombia Wiki,5/1/2022,"33,948.00"
SIDI Legacy,5/1/2022,2.00
Humanitarian Tools,5/1/2022,
Nigeria HPC,5/1/2022,9.00
UNOCHA Occupied Palestinian Territories (oPt),5/1/2022,"10,852.00"
oPt Access Coordination,5/1/2022,"1,484.00"
oPt Humanitarian Atlas,5/1/2022,151.00
West Bank Emergency Management System,5/1/2022,
5W Plus,5/1/2022,
IDPs Gaza 2015,5/1/2022,
Vulnerability Profile of Palestinian Communities in Area C,5/1/2022,
"Disaster Response in Asia and the Pacific
",5/1/2022,337.00
ROAP COVID-19 Data Portal,5/1/2022,278.00
SARA - Preparedness Tracker,5/1/2022,
ROLAC COVID-19 Data Portal,5/1/2022,20.00
WCA Weekly Humanitarian Snapshot,5/1/2022,731.00
GECEAO,5/1/2022,34.00
OCHA ROWCA DataHub Web,5/1/2022,
COVID-19 Response in Somalia,5/1/2022,80.00
OCHA Somalia Information Hub,5/1/2022,59.00
Humanitarian Atlas,5/1/2022,"1,327.00"
UNOCHA Syria Hub,5/1/2022,356.00
Humanitarian Programme Cycle Yemen,5/1/2022,84.00
Anticipatory Action Toolkit,5/1/2022,319.00
CBPF Public Portal,5/1/2022,"4,736.00"
HumFin Data Hub,5/1/2022,522.00
CBPF Data Hub,5/1/2022,602.00
CERF Data Hub,5/1/2022,138.00
CBPF Grant Management System Blog,5/1/2022,
CBPF Grants Management System,5/1/2022,"4,380.00"
CERF,5/1/2022,"7,308.00"
CERF Grant Management System,5/1/2022,47.00
Donation Sites - UN Foundation,5/1/2022,348.00
CERF Data API Documentation,5/1/2022,14.00
Pooled Funds Impact Stories,5/1/2022,71.00
OCHA Contribution Tracking (OCT),5/1/2022,212.00
OCHA Donor Support Group,5/1/2022,747.00
OCT: Donors' Contributions Dashboard,5/1/2022,8.00
Centre for Humanitarian Data,5/1/2022,"2,684.00"
HDX,5/1/2022,"81,640.00"
HXL,5/1/2022,350.00
Humanitarian ID,5/1/2022,"19,832.00"
HumanitarianResponse.info,5/1/2022,"119,025.00"
ReliefWeb Response,5/1/2022,
ReliefWeb,5/1/2022,"2,001,426.00"
ReliefWeb Mobile,5/1/2022,"66,401.00"
Taxonomy Service,5/1/2022,60.00
ReliefWeb Labs,5/1/2022,350.00
ReliefWeb API Documentation,5/1/2022,744.00
Confluence Wiki - IM Toolbox and rest of wikis,5/1/2022,
Kobo Forms - OCHA Tenant,5/1/2022,"1,081,303.00"
Humanitarian ID - About and FAQ,5/1/2022,
OCHA 3W,5/1/2022,225.00
Common Operational Datasets,5/1/2022,271.00
OCHAHub,5/1/2022,
Saving Lives Together,5/1/2022,666.00
Digital Situation Report,5/1/2022,"23,318.00"
Agenda for Humanity/PACT - Archived,5/1/2022,"3,068.00"
World Humanitarian Data and Trends 2017,5/1/2022,14.00
World Humanitarian Data and Trends 2018,5/1/2022,29.00
Protection of Civilians Aide-Memoire,5/1/2022,
OCHA Year in Review 2014,5/1/2022,6.00
OCHA Year in Review 2015,5/1/2022,7.00
OCHA Year in Review 2016,5/1/2022,18.00
Yemen Humanitarian Exposure,5/1/2022,12.00
OCHA Brand Portal,5/1/2022,"1,938.00"
Inside Yemen Microsite,5/1/2022,100.00
Humanitarian Access Microsite,5/1/2022,39.00
OCHA Exposure,5/1/2022,"2,442.00"
UNDAC 25 years Ready to Go,5/1/2022,731.00
World Humanitarian Day (last),5/1/2022,78.00
Donation Sites - Raisely - crisisrelief.un.org,5/1/2022,"178,358.00"
Impossible Choices microsite - WHD 2016,5/1/2022,
UNDAC Resource Center,5/1/2022,76.00
About WHD,5/1/2022,640.00
unocha.org,5/1/2022,"79,893.00"
INFORM LAC,5/1/2022,320.00
DEEP - App,6/1/2022,694.00
HPC: FTS,6/1/2022,"15,577.00"
HPC: Humanitarian Insights,6/1/2022,"4,328.00"
HPC: Indicator Registry,6/1/2022,937.00
HPC: Projects,6/1/2022,"2,893.00"
HPC: Response Planning & Monitoring,6/1/2022,335.00
HPC: Assessment Registry & KMP,6/1/2022,"83,043.00"
KoBoToolbox - OCHA Instance,6/1/2022,"1,426,088.00"
FTS Archive,6/1/2022,184.00
DEEP - Landing Page,6/1/2022,654.00
Global IM Cell - COVID,6/1/2022,160.00
JIAF,6/1/2022,314.00
INSARAG,6/1/2022,"3,654.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",6/1/2022,"6,449.00"
Environmental Emergencies Center,6/1/2022,
EHA Connect,6/1/2022,
IASC Inter-Agency Standing Committee,6/1/2022,"22,197.00"
RC/HC Handbook,6/1/2022,52.00
PSEA IASC,6/1/2022,"9,398.00"
IASC Gender with Age Marker (GAM),6/1/2022,"1,943.00"
Deliver Aid Better,6/1/2022,463.00
GHO 2022,6/1/2022,"6,164.00"
UNOCHA Wellbeing,6/1/2022,8.00
OCHA Learning Management System,6/1/2022,
Monitor Humanitario,6/1/2022,341.00
OCHA Colombia Wiki,6/1/2022,"31,735.00"
SIDI Legacy,6/1/2022,2.00
Humanitarian Tools,6/1/2022,0.00
Nigeria HPC,6/1/2022,12.00
UNOCHA Occupied Palestinian Territories (oPt),6/1/2022,"12,014.00"
oPt Access Coordination,6/1/2022,"1,423.00"
oPt Humanitarian Atlas,6/1/2022,169.00
West Bank Emergency Management System,6/1/2022,0.00
5W Plus,6/1/2022,0.00
IDPs Gaza 2015,6/1/2022,0.00
Vulnerability Profile of Palestinian Communities in Area C,6/1/2022,0.00
"Disaster Response in Asia and the Pacific
",6/1/2022,341.00
ROAP COVID-19 Data Portal,6/1/2022,208.00
SARA - Preparedness Tracker,6/1/2022,
ROLAC COVID-19 Data Portal,6/1/2022,9.00
WCA Weekly Humanitarian Snapshot,6/1/2022,116.00
GECEAO,6/1/2022,25.00
OCHA ROWCA DataHub Web,6/1/2022,0.00
COVID-19 Response in Somalia,6/1/2022,64.00
OCHA Somalia Information Hub,6/1/2022,0.00
Humanitarian Atlas,6/1/2022,616.00
UNOCHA Syria Hub,6/1/2022,977.00
Humanitarian Programme Cycle Yemen,6/1/2022,102.00
Anticipatory Action Toolkit,6/1/2022,286.00
